site_code,site_name,latitude,longitude,country,null_value,start_date,end_date,duration_years,total_rows,sl_valid_count,sl_missing_count,sl_pct_missing,sl_min,sl_max,sl_p95,sl_p99,sl_extreme_values,sl_quality,sl_quality_score,precip_missing_count,precip_pct_missing,precip_max,precip_p95,precip_p99,ground_precip_coverage_pct,precip_quality,precip_quality_score,sl_threshold,precip_threshold,joint_exceedances,sl_exceedances,precip_exceedances,CPR,joint_quality,quality_tier,quality_description,quality_score
567A,Los_Angeles_CA,33.72,-118.272,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,333095,0,0.0,0.415,3.557,2.868,3.124,0,excellent,5,0,0.0,78.702688217163,0.8,7.548016864019448,2.019543973941368,excellent,5,2.868,0.8,1037,16641,16366,1.2683084987664577,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
G54_T,G54_T_WestFortLauderdale,26.09472222,-80.22916667,USA,-99.9999,1991-08-22 14:00:00,2020-12-31 22:00:00,29.360711841204655,257385,249761,7624,2.962099578452513,-0.2789,1.8738,0.7935,0.9563,0,excellent,5,0,0.0,138.8708378692627,6.213239431292519,16.200917363164766,2.5114128639975135,excellent,5,0.7935,6.213239431292519,1905,12466,12870,3.056135064999175,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8465705,New_Haven,41.283333,-72.908333,USA,-99.9999,1999-10-17 17:00:00,2021-08-31 22:00:00,21.872689938398356,191742,188854,2888,1.5061906102992564,4.658,9.282,7.734,7.968,0,excellent,5,0,0.0,99.5060336845199,7.6,22.83991928193011,7.453765998059893,excellent,5,7.734,7.6,804,9411,9576,1.7106193919609354,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8726724,Clearwater_Beach,27.978306,-82.831694,USA,-99.9999,1996-01-01 00:00:00,2021-08-31 22:00:00,25.66461327857632,224999,217865,7134,3.1706807585811494,-0.202,2.334,1.485,1.638,0,excellent,5,0,0.0,149.2190510033424,6.206167638292742,18.8,4.135129489464398,excellent,5,1.485,6.206167638292742,1091,10815,11250,2.01755922535573,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8515186,Fire_Island,40.6267,-73.26,USA,-99.9999,1989-07-26 13:00:00,2014-01-24 23:00:00,24.49828884325804,214763,208150,6613,3.0792082435056316,0.204,3.316,2.651,2.88,0,excellent,5,0,0.0,112.645000219345,8.0868780611922,22.272979352277375,6.9611618388642365,excellent,5,2.651,8.0868780611922,66,725,10731,1.8219027696104422,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8418150,Portland,43.65806,-70.24417,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,351308,5163,1.4483646636051741,1.659,6.647,5.652,5.96,0,excellent,5,0,0.0,129.6214657606924,6.908105313726701,22.032007575035003,8.194214957177442,excellent,5,5.652,6.908105313726701,1148,17531,17824,1.3096469301315636,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8770613,Morgans_Point,29.681694,-94.985,USA,-99.9999,1993-03-17 07:00:00,2021-08-31 22:00:00,28.45722108145106,249472,246045,3427,1.3737012570548999,0.561,4.334,2.241,2.425,0,excellent,5,0,0.0,151.46883726112029,7.294742080475151,24.810411353948368,2.6716425089789637,excellent,5,2.241,7.294742080475151,1734,12087,12474,2.8691063065184026,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8770570,Sabine_Pass_North,29.7284,-93.8701,USA,-99.9999,1985-01-28 18:00:00,2020-09-30 13:00:00,35.66872005475702,312692,305197,7495,2.396927327849769,-0.091,4.875,1.74,1.913,0,excellent,5,0,0.0,204.7391474246183,8.249282091753615,26.672362387180325,5.038184539418981,excellent,5,1.74,8.249282091753615,1886,15172,15635,2.4860951084635654,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S36_T,S36_T,26.17305556,-80.17861111,USA,-99.9999,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,300420,11531,3.696413859869018,-0.3627,1.7131,0.7751,0.9393809999999998,0,excellent,5,0,0.0,124.5526995082855,5.8368548750138,15.48980176443135,2.0721203009447,excellent,5,0.7751,5.8368548750138,2082,15013,15598,2.7735161987704,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
253A,Newport_RI,41.505,-71.327,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,332275,820,0.2461760158513337,-0.189,3.068,1.811,2.015,0,excellent,5,0,0.0,110.1569831371307,7.77999609700822,22.368142604725495,7.772557378525645,excellent,5,1.811,7.77999609700822,1253,16476,16655,1.5209774117920418,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9410840,Santa_Monica,34.0083,-118.5,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,344852,11619,3.259451680501359,0.003,3.249,2.44,2.693,0,excellent,5,0,0.0,84.2582285404205,0.9444378316344999,9.168169647455178,2.0080174824880563,excellent,5,2.44,0.9444378316344999,914,16315,17824,1.120413024053489,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S20G,BiscayneBay_S20G_T,25.48944444,-80.34638889,USA,-99.9999,1984-12-06 15:00:00,2020-12-31 22:00:00,36.068446269678304,316184,309664,6520,2.062090428358171,-0.5761,2.4323,0.6278849999999977,0.7945,0,excellent,5,0,0.0,114.5297586917877,5.270489901255109,14.03960716715813,5.187169496242694,excellent,5,0.6278849999999977,5.270489901255109,1052,15484,15810,1.35875325221963,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414750,Alameda,37.7717,-122.3,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,355025,1446,0.4056430957918035,0.234,3.892,3.002,3.235,0,excellent,5,0,0.0,54.5677163654545,2.5,11.243527499021814,4.106364893637911,excellent,5,3.002,2.5,1811,17608,17571,2.0865853145016557,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
762A,Pensacola_FL,30.403,-87.213,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,320137,12958,3.890181479758027,1.935,4.633,3.106,3.238,0,excellent,5,0,0.0,169.305750727652,9.57655698056212,30.153828859322328,1.7565559374953092,excellent,5,3.106,9.57655698056212,2337,15992,16655,2.922667484297538,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
IST,Sacramento_River_at_I_Street_Bridge,38.58867,-121.50497,USA,-99.9999,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,324359,309311,15048,4.639303981082689,0.0,9.3513,6.2575,7.617,0,excellent,5,0,0.0,70.49979567523219,3.2094428617709996,13.687511622854297,3.088553115529398,excellent,5,6.2575,3.2094428617709996,2510,15446,16218,3.250022351009385,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
766A,Sabine_Pass_N_TX,29.73,-93.87,USA,-99.9999,1985-01-28 18:00:00,2018-12-31 22:00:00,33.921971252566735,297365,290875,6490,2.18250298454761,-0.091,5.452,1.722,1.892,0,excellent,5,0,0.0,204.7391474246183,8.228355646128417,26.4894843100478,5.061456459233602,excellent,5,1.722,8.228355646128417,1773,14420,14869,2.458960567224682,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8531680,Sandy_Hook,40.466944,-74.009444,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,345633,10838,3.040359524337183,-0.243,4.432,2.451,2.688,0,excellent,5,0,0.0,98.6207492596804,6.9,19.679661284948143,7.036196492842335,excellent,5,2.451,6.9,1535,17217,17782,1.7872878329138593,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
DGL,Doughty_Cut_Above_Grant_Line_Canal,37.815,-121.425,USA,-99.9999,1999-05-26 21:00:00,2021-06-02 17:00:00,22.017796030116358,193029,188807,4222,2.1872361147806805,0.378,3.0998,1.8748699999999983,2.4658,0,excellent,5,0,0.0,46.4194715277699,1.9765454530442887,9.506085276529982,3.058089717089142,excellent,5,1.8748699999999983,1.9765454530442887,886,9441,9652,1.876812865277596,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
252A,Portland_ME,43.657,-70.247,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,330062,3033,0.9105510439964575,1.659,6.647,5.648,5.956,0,excellent,5,0,0.0,129.6214657606924,6.964478939768078,21.942308545112578,8.221978714781068,excellent,5,5.648,6.964478939768078,1098,16467,16655,1.3335562257398725,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
261B,Charleston_SC,32.782,-79.925,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,329102,3993,1.1987571113346043,-0.347,4.331,2.662,2.88,0,excellent,5,0,0.0,137.489083409207,7.882436215845668,21.8841955065727,5.351025983578259,excellent,5,2.662,7.882436215845668,1115,16403,16655,1.3594870002856783,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8726520,St_Petersburg,27.76061,-82.6269,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352930,3541,0.993348687551021,-0.058,2.926,1.824,1.967,0,excellent,5,0,0.0,122.0207661389167,6.20899200433195,17.8,2.1418292091081743,excellent,5,1.824,6.20899200433195,2249,17632,17824,2.550979151333914,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
555A,Monterey_CA,36.605,-121.888,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,332206,889,0.266890826941263,0.296,3.453,2.677,2.904,0,excellent,5,0,0.0,2300.0,4.437882006095222,16.45641338815598,0.002701931881295126,excellent,5,2.677,4.437882006095222,1683,16579,16655,2.0302487934328024,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8447435,Chatham,41.688056,-69.95083,USA,-99.9999,1994-08-17 14:00:00,2021-08-31 22:00:00,27.039014373716633,237033,225489,11544,4.870207945729076,0.643,3.864,3.048,3.299,0,excellent,5,0,0.0,109.0848028658797,9.0516984461714,24.078905940041224,4.671923318694022,excellent,5,3.048,9.0516984461714,336,4717,11848,1.4250731869456046,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1372058,Hudson_River_Below_Poughkeepsie_Ny,41.65175,-73.943722,USA,-99.9999,1993-10-01 05:00:00,2019-11-06 16:00:00,26.09719370294319,228780,227817,963,0.4209284028324154,-1.2619,2.8715,1.0363,1.2253,0,excellent,5,0,0.0,135.2582200902361,7.380867004389501,21.090800315141614,4.5410437975347495,excellent,5,1.0363,7.380867004389501,1353,11332,11438,2.3881367629912167,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
765A,Grand_Isle_LA,29.263,-89.957,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,325957,7138,2.1429321965205124,1.146,3.526,2.286,2.424,0,excellent,5,0,0.0,204.7697007656097,9.30688125166053,26.78137856721253,1.009021450336991,excellent,5,2.286,9.30688125166053,1807,16266,16655,2.221779018828488,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8656483,Beaufort,34.72,-76.67,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,353690,2037,0.5726301349068246,-0.186,2.764,1.713,1.89,0,excellent,5,0,0.0,228.1261682510376,10.388699444001675,27.17634615221638,2.535371225687114,excellent,5,1.713,10.388699444001675,1310,17644,17787,1.484869789116551,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S37A,S37A,26.20611111,-80.13111111,USA,-99.9999,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,302630,9321,2.9879692644037044,-0.6228,1.5295,0.7975,0.9592,0,excellent,5,0,0.0,128.3674861808776,5.76146095990985,15.5890241265126,2.0721203009447,excellent,5,0.7975,5.76146095990985,1416,15130,15598,1.8717239241358834,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
569A,San_Diego_CA,32.713,-117.173,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,332803,292,0.08766267881535297,0.379,3.663,2.934,3.2,0,excellent,5,0,0.0,65.3686557062087,1.0896235703682398,7.2768518924665795,1.9117669133430402,excellent,5,2.934,1.0896235703682398,988,16608,16655,1.189770194627569,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8594900,Washington,38.873,-77.0217,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,342470,14001,3.927668730415658,0.145,4.512,2.487,2.676,0,excellent,5,0,0.0,151.3156517880816,6.17281141370535,18.576264679428323,6.384811106653837,excellent,5,2.487,6.17281141370535,1758,16981,17824,2.070497162738754,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9440910,Toke_Point,46.7075,-123.966944,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,349836,5891,1.6560452256927363,0.253,5.614,4.106,4.478359999999986,0,excellent,5,0,0.0,93.9585933929265,10.212344675642223,22.960994243616813,7.4472840127401065,excellent,5,4.106,10.212344675642223,3070,16492,17787,3.7228811682305065,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S28_T,Miami_North_S28_T,25.8725,-80.18055556,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,337169,13470,3.84155784154073,-0.4724,1.561,0.7008,0.8509,0,excellent,5,0,0.0,145.1527118682811,6.162853595918669,15.710526565126079,5.207350009553986,excellent,5,0.7008,6.162853595918669,1382,16858,17532,1.6395729726368937,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8728690,Apalachicola,29.724444,-84.980556,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,348259,7468,2.0993627135415642,0.747,4.104,1.954,2.105,0,excellent,5,0,0.0,172.6671880705907,8.446037769317563,24.091317847295276,3.6915949590556805,excellent,5,1.954,8.446037769317563,2936,17126,17787,3.4285795961201013,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8735180,Dauphin_Island,30.25,-88.075,USA,-99.9999,1981-03-31 19:00:00,2021-08-31 22:00:00,40.41889117043121,354316,340217,14099,3.9792162928007766,0.274,3.013,1.431,1.585,0,excellent,5,0,0.0,179.0076285600648,8.531998097892775,27.259700000217435,5.685602682351347,excellent,5,1.431,8.531998097892775,1942,15477,17716,2.509501940059696,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8447386,Fall_River,41.704306,-71.164111,USA,-99.9999,1999-10-17 07:00:00,2021-08-31 22:00:00,21.872689938398356,191752,186165,5587,2.9136593099420085,5.572,9.042,7.9,8.126,0,excellent,5,0,0.0,110.8108341692855,6.7433416843414005,20.10373134703381,7.9169969543994325,excellent,5,7.9,6.7433416843414005,708,9285,9584,1.5256132326090064,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
MRZ,Martinez,38.02764,-122.14049,USA,-99.9999,1994-07-01 08:00:00,2021-06-09 06:00:00,26.937713894592743,236159,227482,8677,3.6742194877180205,-1.521,4.8707,1.9233,2.1275,0,excellent,5,0,0.0,56.197098737357,2.5133512913157245,12.143356863817804,3.211819155738295,excellent,5,1.9233,2.5133512913157245,1586,11186,11808,2.8356754589917617,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8779770,Port_Isabel,26.061167,-97.215528,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,348150,7577,2.130004188605307,0.521,2.452,1.799,1.941,0,excellent,5,0,0.0,231.9266498088836,4.795151983319048,14.93862703432335,3.018044736553593,excellent,5,1.799,4.795151983319048,1985,17079,17787,2.3244071211043638,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8557380,Lewes,38.78278,-75.119164,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,354307,2164,0.6070620050438885,0.027,3.636,2.347,2.57,0,excellent,5,0,0.0,154.2373776434829,9.09305363893505,23.6255854367755,2.7511354359821696,excellent,5,2.347,9.09305363893505,1743,17585,17824,1.9823212905615146,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8722670,Lake_Worth_Pier,26.612778,-80.034167,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,344994,11477,3.2196167430169633,8.748,10.729,10.18,10.347,0,excellent,5,0,0.0,149.7099995613098,5.7950571178935,14.896588325428382,5.249795916077325,excellent,5,10.18,5.7950571178935,478,7884,17824,1.2125518315621393,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8729108,Panama_City,30.15228,-85.7,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,349825,6646,1.8643872853612216,0.335,3.082,1.591,1.722,0,excellent,5,0,0.0,218.9810574054718,9.1199196874356,26.97196427455979,1.3844043414471303,excellent,5,1.591,9.1199196874356,2130,17103,17824,2.4907282046332226,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8467150,Bridgeport,41.173302,-73.181702,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,349283,6444,1.8115015166124584,-0.387,4.577,2.877,3.122,0,excellent,5,0,0.0,113.9187348144332,7.904473841091383,22.90219670908028,6.555588976940181,excellent,5,2.877,7.904473841091383,1445,17366,17787,1.6641105546243367,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8635750,Lewisetta,37.995278,-76.464722,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,347287,9184,2.576366660962603,0.658,3.175,2.114,2.274,0,excellent,5,0,0.0,140.1048227685351,9.35958176847855,23.600396513938687,0.5181347150259067,excellent,5,2.114,9.35958176847855,2521,17261,17824,2.9209621142118727,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
558A,Neah_Bay_WA,48.368,-124.617,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,329931,3164,0.9498791636019754,-0.578,4.197,3.039,3.383,0,excellent,5,0,0.0,99.9135673046112,8.978158235447562,22.178776144917247,19.800657470091114,excellent,5,3.039,8.978158235447562,2234,16427,16655,2.7198715121769874,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
11455420,Sacramento_R_A_Rio_Vista_Ca,38.149044,-121.688944,USA,-99.9999,1995-04-20 23:00:00,2021-04-06 16:00:00,25.960301163586585,227586,222768,4818,2.1170019245472043,0.3688,5.5321,4.127,4.4044,0,excellent,5,0,0.0,61.6918534039996,2.2549629211425,11.0075622797012,3.19966957545719,excellent,5,4.127,2.2549629211425,1467,11001,11379,2.6671005845093343,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
RGP,San_Joaquin_R_at_Rindge_Pump,37.99728,-121.41945,USA,-99.9999,1982-10-01 08:00:00,2021-04-21 13:00:00,38.554414784394254,337974,327007,10967,3.2449241657642305,-0.445,3.1547,2.0056,2.2189,0,excellent,5,0,0.0,59.3854427334008,2.356926351785575,11.144381895550719,3.178942758910449,excellent,5,2.0056,2.356926351785575,1883,16158,16899,2.3306926253082163,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8761927,New_Canal_Station,30.027222,-90.113333,USA,-99.9999,1982-11-22 02:00:00,2021-08-31 22:00:00,38.77344284736482,339909,329325,10584,3.113774569075841,0.536,3.276,1.804,2.018,0,excellent,5,0,0.0,209.5182836055755,7.7518016099134,23.65275239941629,5.201980530083052,excellent,5,1.804,7.7518016099134,1698,11054,16992,3.0728148296651563,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9432780,Charleston,43.345,-124.322,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,350209,6262,1.7566646375160953,0.226,4.533,3.472,3.773,0,excellent,5,0,0.0,253.2,9.5992729067777,21.36619538068769,5.3690202008017485,excellent,5,3.472,9.5992729067777,2521,17451,17824,2.88915976467888,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8443970,Boston,42.354801,-71.0534,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,351894,4577,1.2839754145498512,0.12,5.653,4.233,4.55,0,excellent,5,0,0.0,255.8,6.0086309909479,18.02523881196969,7.951277944068382,excellent,5,4.233,6.0086309909479,1206,17560,17824,1.3735416313087112,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9410660,Los_Angeles,33.719944,-118.272861,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,355903,568,0.15933974993758257,0.415,3.557,2.871,3.125,0,excellent,5,0,0.0,78.702688217163,0.8,7.4978470802307,2.0080174824880563,excellent,5,2.871,0.8,1111,17702,17478,1.2800419182491425,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
MSM,SF_Mokelumne_River_at_New_Hope_Bridge,38.22527778,-121.49083333,USA,-99.9999,1982-10-01 08:00:00,2021-05-10 18:00:00,38.60643394934976,338435,332969,5466,1.6150811825018099,-0.256,3.6056,2.0086,2.3409,0,excellent,5,0,0.0,64.5559608935855,2.66695952453333,12.440661787884315,3.250254849527974,excellent,5,2.0086,2.66695952453333,2559,16568,16922,3.0890417602427385,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414523,Redwood_City,37.506699,-122.209999,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,344227,12244,3.4347815109784525,1.244,5.322,4.526,4.78,0,excellent,5,0,0.0,58.3392002636173,2.6340154707895,11.569883486089287,4.106364893637911,excellent,5,4.526,2.6340154707895,1037,10786,17824,1.9228144242686427,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8419317,Wells,43.32,-70.563306,USA,-99.9999,1999-07-01 00:00:00,2020-12-31 22:00:00,21.503080082135522,188519,179261,9258,4.9109108365735015,3.566,8.575,7.495,7.783,0,excellent,5,0,0.0,87.3520719590033,6.1,18.423918068397537,8.24107914852084,excellent,5,7.495,6.1,446,6540,9406,1.3668072172034118,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8725520,Fort_Myers,26.648,-81.871,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,342210,14261,4.000605939894129,0.517,2.755,1.865,1.999,0,excellent,5,0,0.0,140.4580473899841,5.1,15.2,3.141630034420752,excellent,5,1.865,5.1,2780,16828,17747,3.3182686785470485,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
ORB,Old_River_at_Byron,37.89,-121.57,USA,-99.9999,2000-08-28 21:00:00,2021-01-01 06:00:00,20.34223134839151,178330,176644,1686,0.9454382324903269,-0.5364,3.8039,2.3073,2.7188,0,excellent,5,0,0.0,51.2714564799239,2.106292491453043,9.506706625150413,3.079683732406213,excellent,5,2.3073,2.106292491453043,741,8809,8917,1.6822759681039758,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8741196,Pascagoula_Point,30.34,-88.5333,USA,-99.9999,1981-01-01 00:00:00,2005-07-03 09:00:00,24.501026694045173,214786,207344,7442,3.4648440773607216,0.168,1.776,1.393,1.551,0,excellent,5,0,0.0,192.9235994815812,8.42118337749295,25.566055988025404,5.783896529568966,excellent,5,1.393,8.42118337749295,77,688,10740,2.238226202849595,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
760A,Apalachicola_FL,29.727,-84.982,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,328472,4623,1.387892343025263,0.671,4.104,1.94,2.087,0,excellent,5,0,0.0,172.6671880705907,8.5098624228407,24.4988977901812,3.549738062714841,excellent,5,1.94,8.5098624228407,2920,16366,16643,3.5708927378331463,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8723214,Virginia_Key,25.731667,-80.161667,USA,-99.9999,1994-01-28 16:00:00,2021-08-31 22:00:00,27.589322381930184,241855,238233,3622,1.4975915321163507,2.704,4.875,3.895,4.045,0,excellent,5,0,0.0,118.5485214515438,5.934500538643238,15.751787475811465,5.358582621818859,excellent,5,3.895,5.934500538643238,894,11907,12093,1.5016066485826642,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8761305,Shell_Beach,29.8683,-89.673,USA,-99.9999,1982-11-29 23:00:00,2021-08-31 22:00:00,38.75154004106776,339720,333011,6709,1.9748616507712233,0.457,12.854,10.294,10.53,0,excellent,5,0,0.0,206.8300232792239,9.181890587439039,26.878712385831655,5.198104321205699,excellent,5,10.294,9.181890587439039,877,6078,16986,2.885817703191839,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8518750,The_Battery,40.700556,-74.014167,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,345002,11469,3.217372521186857,-0.024,5.265,2.641,2.863,0,excellent,5,0,0.0,95.069153334407,6.8034653103214495,19.641048597986757,7.325140053468585,excellent,5,2.641,6.8034653103214495,1544,17204,17824,1.7948860949209342,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
ANH,San_Joaquin_River_at_Antioch,38.01783,-121.80296,USA,-99.9999,1982-10-01 08:00:00,2021-03-10 15:00:00,38.4394250513347,336968,331083,5885,1.746456636831984,-0.5883,2.8529,1.8867,2.0726,0,excellent,5,0,0.0,53.7515610456011,2.795232120718,12.333862453659393,1.9800099712732366,excellent,5,1.8867,2.795232120718,2388,16245,16846,2.9404003832885572,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8727520,Cedar_Key,29.135,-83.0317,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,340976,14751,4.146719253809803,-1.165,3.508,1.808,1.992,0,excellent,5,0,0.0,200.2185255288395,7.85239196355752,22.57496386763472,4.208002203937289,excellent,5,1.808,7.85239196355752,1850,16934,17787,2.184873502356657,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8725110,Naples,26.131667,-81.8075,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,344320,12151,3.4086924322034613,-0.178,2.746,1.614,1.753,0,excellent,5,0,0.0,168.88568103303209,5.30785471195825,15.251402421813465,3.141630034420752,excellent,5,1.614,5.30785471195825,1339,17171,17824,1.5595669378101589,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
554A,La_Jolla_CA,32.867,-117.257,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,320595,12500,3.752683168465453,0.559,3.703,2.99,3.246,0,excellent,5,0,0.0,70.2999714858947,1.432532072067188,9.510488331221698,1.9117669133430402,excellent,5,2.99,1.432532072067188,949,15956,16655,1.189503327937478,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
564A,Willapa_Bay_WA,46.708,-123.965,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,322251,10844,3.2555277023071496,0.219,5.718,4.106,4.479,0,excellent,5,0,0.0,93.9585933929265,10.489015281098007,23.31782191991802,6.8797189990843455,excellent,5,4.106,10.489015281098007,3053,16084,16655,3.7962623388722267,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
264A,Atlantic_City_NJ,39.355,-74.418,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,325615,7480,2.245605608009727,0.586,4.218,2.99,3.222,0,excellent,5,0,0.0,107.1986567733347,7.0874163500888265,19.853553473949383,6.854801182845735,excellent,5,2.99,7.0874163500888265,1462,16124,16655,1.8134185743466222,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
ORI,Old_River_at_Clifton_Court_Intake,37.828,-121.5526,USA,-99.9999,1982-10-01 08:00:00,2021-06-02 14:00:00,38.6694045174538,338983,326251,12732,3.7559405633910847,0.256,2.9992,1.8745,2.2525,0,excellent,5,0,0.0,49.4515031575133,2.15918421745289,9.588762700469658,3.1697754754663214,excellent,5,1.8745,2.15918421745289,1787,16131,16950,2.215498588346263,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
